nigeria_cet10,declaration_no,declaration_date,clearance_date,flow,customs_regime,entry_type,hs_code,product_description,country_of_origin,country_of_export,country_of_destination,exporter_name,exporter_tax_id,exporter_address,exporter_city,exporter_country,exporter_contact,importer_name,importer_tax_id,importer_address,importer_city,importer_country,importer_contact,mode_of_transport,customs_house,port_of_clearance,year,month,period,quantity,unit_of_measure,net_weight_kg,gross_weight_kg,customs_value_usd,cif_value_usd,fob_value_usd,freight_usd,insurance_usd,unit_price_usd,currency,exchange_rate,incoterms,duty_rate_pct,duty_amount_usd,vat_tax_usd,total_tax_usd,customs_broker,declarant_ref,package_count,package_type,marks_numbers,lane_value_usd,nigeria_role
2935900000,CD202201000000178518,2022-01-20,2022-01-24,export,42,Re-export,293590,Sulphonamides; n.e.c. in heading no. 2935,China,China,Nigeria,"Qilu Antibiotics Pharmaceutical Co., Ltd.",[in full dataset],[in full dataset],Jinan,China,[in full dataset],BILE ACIDS NIGERIA LTD,[in full dataset],[in full dataset],Suleja,Nigeria,,SEA,Main Container Port,Main Container Port,2022,1,2022-01,761,KG,761,834.9,8411.3,8411.3,7638.45,727.52,45.33,10.04,INR,87.2638,EXW,4.1,344.86,1576.11,1920.97,DSV Customs,REF9771414,93,BAGS,PKG47411,19120015,Nigeria importer (import)
8807900000,CD201905000000010656,2019-05-10,2019-05-16,export,70,Temporary,880790,Aircraft and spacecraft; parts thereof n.e.c. in chapter 88,Singapore,Singapore,Nigeria,ST AEROSPACE SYSTEMS,[in full dataset],[in full dataset],Singapore,Singapore,,SG HOLDINGS LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2019,5,2019-05,23498.7,KG,23498.7,24450.5,11942.39,11942.39,11654.97,258.9,28.52,0.5,CNY,85.2174,CFR,0,0,1791.36,1791.36,DB Schenker Customs,REF2312044,333,BULK,PKG77871,10905835.8,Nigeria importer (import)
2914220000,CD202201000000015548,2022-01-24,2022-01-05,export,40,Warehouse,291422,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones",Indonesia,Indonesia,Nigeria,PT INDONESIAN ACIDS INDUSTRY,[in full dataset],[in full dataset],Kota Administrasi Jakarta Timur,Indonesia,[in full dataset],ESTER'S BETHEL ENTERPRISE,[in full dataset],[in full dataset],Olomore,Nigeria,,ROAD,Main Container Port,Main Container Port,2022,1,2022-01,2419.2,KG,2419.2,2613.3,25053.19,25053.19,23328.69,1610.31,114.19,9.64,JPY,108.6772,DDP,5.4,1352.87,5281.21,6634.08,DSV Customs,REF3999635,140,BAGS,PKG73528,1619811.75,Nigeria importer (import)
0409000000,CD202603000000093190,2026-03-11,2026-03-26,export,10,Re-export,040900,Honey; natural,Germany,Germany,Nigeria,Fude + Serrahn Milchprodukte GmbH & Co. KG,[in full dataset],[in full dataset],Hamburg,Germany,[in full dataset],CADBURY NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2026,3,2026-03,11692.2,KG,11692.2,12170.8,13525.78,13525.78,13095.41,366.56,63.81,1.12,USD,1,EXW,13.9,1880.08,1078.41,2958.49,Livingston Intl,REF3183525,90,BAGS,PKG26028,2766736.59,Nigeria importer (import)
6812910000,CD201809000000612456,2018-09-10,2018-09-20,export,61,Consumption,681291,"Asbestos or mixtures with a basis of asbestos (other than crocidolite); clothing, clothing accessories, footwear and headgear, whether or not reinforced, not goods of heading 6811 or 6813",China,China,Nigeria,Jiange County Millstones Guluyu,[in full dataset],[in full dataset],Guangyuan,China,,GLOBAL MANPOWER NIGERIA LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2018,9,2018-09,11603.6,KG,11603.6,12185.3,3164.97,3164.97,2972.15,177.46,15.36,0.26,CNY,42.1676,EXW,4.7,148.75,0,148.75,Expeditors Customs,REF3569440,97,CARTONS,PKG83516,2736792,Nigeria importer (import)
2616901000,CD202502000000035948,2025-02-03,2025-02-16,import,40,Re-export,261690,Precious metal ores and concentrates; (excluding silver),Nigeria,Nigeria,Malaysia,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SLAG CEMENT (SOUTHERN) SDN. BHD.,[in full dataset],[in full dataset],Kuala Lumpur,Malaysia,[in full dataset],SEA,Port Klang,Tanjung Pelepas,2025,2,2025-02,24044.5,KG,24044.5,26736.6,3224.16,3224.16,2940.51,278.16,5.49,0.12,USD,1,FOB,4.8,154.76,506.84,661.6,CEVA Customs,REF7923599,303,CARTONS,PKG54673,1764612.02,Nigeria exporter (export)
2601120000,CD202210000000271888,2022-10-21,2022-10-01,import,51,Temporary,260112,Iron ores and concentrates; agglomerated (excluding roasted iron pyrites),Nigeria,Nigeria,China,MARCONI.NG EPC LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],"Chang Chun Eurasia Group Co., Ltd.",[in full dataset],[in full dataset],Changchun,China,[in full dataset],RAIL,Xiamen,Xiamen,2022,10,2022-10,15545.2,KG,15545.2,16572.1,1120.24,1120.24,1047.87,68.48,3.89,0.07,GBP,26.0781,DDP,3.3,36.97,0,36.97,DSV Customs,REF1790116,487,CASES,PKG29670,14307299,Nigeria exporter (export)
2619000000,CD202109000000333778,2021-09-21,2021-09-05,import,61,Re-export,261900,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",Nigeria,Nigeria,China,ACTROUS COMPANY LIMITED,[in full dataset],[in full dataset],Bayelsa State,Nigeria,,"FESCO Group Co., Ltd",[in full dataset],[in full dataset],Beijing,China,[in full dataset],ROAD,Shenzhen,Shenzhen,2021,9,2021-09,16641.8,KG,16641.8,17036.6,7703.75,7703.75,7087.73,582.79,33.23,0.43,CNY,98.3665,DDP,4.9,377.48,1616.25,1993.73,Kuehne+Nagel Brokerage,REF5233432,462,ROLLS,PKG23888,20610188,Nigeria exporter (export)
2608000000,CD202412000000863508,2024-12-19,2024-12-22,import,51,Transit,260800,Zinc ores and concentrates,Nigeria,Nigeria,China,KAP KOPYTEC AND ALLIED PRODUCTS LTD,[in full dataset],[in full dataset],,Nigeria,,"Guangzhou Xuse Trading Co., Ltd.",[in full dataset],[in full dataset],Guangzhou,China,,ROAD,Xiamen,Yingkou,2024,12,2024-12,10466.6,KG,10466.6,11409,1243.2,1243.2,1194.28,42.88,6.04,0.11,CNY,83.7489,CPT,4.4,54.7,90.85,145.55,Descartes,REF8271789,116,PALLETS,PKG50902,70218400,Nigeria exporter (export)
2903290000,CD202304000000003465,2023-04-23,2023-04-25,export,42,Warehouse,290329,Unsaturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.2,Belgium,Belgium,Nigeria,Ineos Phenol Belgium,[in full dataset],[in full dataset],Beveren-Waas,Belgium,[in full dataset],ESTERS CATERING AND EVENT MANAGEMENT,[in full dataset],[in full dataset],Lagos,Nigeria,,SEA,Main Container Port,Main Container Port,2023,4,2023-04,22623.4,KG,22623.4,24621,5499.37,5499.37,5371.39,119.5,8.48,0.24,USD,1,CFR,3.9,214.48,685.66,900.14,AN Deringer,REF9040713,316,CRATES,PKG65610,392398.97,Nigeria importer (import)
1302200000,CD201506000000031432,2015-06-27,2015-06-09,export,61,Re-export,130220,Pectic substances; pectinates and pectates,United Kingdom,United Kingdom,Nigeria,ARADCO VSI LIMITED,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],NURUL IMAN ARABIC & ISLAMIC ACADEMY LTD,[in full dataset],[in full dataset],Zaria,Nigeria,,RAIL,Main Container Port,Main Container Port,2015,6,2015-06,13964.6,KG,13964.6,15711.3,10928.79,10928.79,10409.79,457.42,61.58,0.75,USD,1,FCA,3.3,360.65,1354.73,1715.38,DB Schenker Customs,REF5982109,139,CARTONS,PKG93480,1121241.73,Nigeria importer (import)
6804230000,CD201810000000137576,2018-10-25,2018-10-07,export,10,Re-export,680423,"Millstones, grindstones, grinding wheels and the like; of natural stone",Netherlands,Netherlands,Nigeria,IJssel Technologie B.V.,[in full dataset],[in full dataset],Zwolle,Netherlands,[in full dataset],GLOBAL MANPOWER NIGERIA LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2018,10,2018-10,9227.5,KG,9227.5,10073.7,3893.54,3893.54,3603.66,268.49,21.39,0.39,USD,1,CFR,6.8,264.76,291.08,555.84,Flexport Customs,REF4307089,394,PALLETS,PKG87174,470004.95,Nigeria importer (import)
7302900000,CD202505000000104823,2025-05-06,2025-05-18,export,51,Re-export,730290,"Iron or steel, railway or tramway track construction material; n.e.c. in heading no. 7302",Turkiye,Turkiye,Nigeria,TURK PRYSMIAN KABLO VE SISTEMLERI ANONIM SIRKETI,[in full dataset],[in full dataset],Bursa,Turkiye,[in full dataset],QUALCHEM GLOBAL CONCEPT LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2025,5,2025-05,14140.4,KG,14140.4,14671.3,20377.81,20377.81,19575.33,769.22,33.26,1.38,USD,1,FCA,10.9,2221.18,2259.9,4481.08,DB Schenker Customs,REF6329883,110,DRUMS,PKG26354,4504318,Nigeria importer (import)
3827510000,CD202409000000029135,2024-09-19,2024-09-23,export,51,Transit,382751,"Mixtures containing halogenated derivatives of methane, ethane or propane; containing trifluoromethan (HFC-23) or perfluorocarbons (PFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs); containing trifluoromethane (HFC-2",Belgium,Belgium,Nigeria,Umicore,[in full dataset],[in full dataset],Brussels,Belgium,[in full dataset],GUINNESS NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2024,9,2024-09,16702.1,KG,16702.1,17152.7,56724.91,56724.91,54408.79,2208.02,108.1,3.26,JPY,30.1333,DDP,6.5,3687.12,9061.8,12748.92,CEVA Customs,REF8395833,349,PALLETS,PKG15215,1451555,Nigeria importer (import)
8532210000,CD201705000001279326,2017-05-11,2017-05-17,export,42,Re-export,853221,"Electrical capacitors; fixed, tantalum",China,China,Nigeria,Saic Motor Corporation Limited,[in full dataset],[in full dataset],Shanghai,China,[in full dataset],PORT HARCOURT ELECTRICITY DISTRIBUTION PLC,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2017,5,2017-05,3744,KG,3744,4302.6,14573.61,14573.61,13703.96,801.46,68.19,3.66,INR,23.1814,DAP,2.4,349.77,2238.51,2588.28,Livingston Intl,REF2041382,59,BALES,PKG49954,130976781,Nigeria importer (import)
1302190000,CD201507000000023739,2015-07-07,2015-07-11,export,70,Temporary,130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,United Kingdom,United Kingdom,Nigeria,CHAUMET (LONDON) LIMITED,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],NURUL IMAN ARABIC & ISLAMIC ACADEMY LTD,[in full dataset],[in full dataset],Zaria,Nigeria,,SEA,Main Container Port,Main Container Port,2015,7,2015-07,24652.2,KG,24652.2,25456.9,9536.47,9536.47,8957.06,526.16,53.25,0.36,USD,1,DDP,4.6,438.68,698.26,1136.94,CEVA Customs,REF3295446,52,CASES,PKG73659,742006.77,Nigeria importer (import)
8806910000,CD201905000000006295,2019-05-23,2019-05-04,export,61,Consumption,880691,Unmanned aircraft; for other than remote-controlled flight and other than for carriage of passengers with a maximum take-off weight not more than 250g,United States,United States,Nigeria,"V2X, Inc.",[in full dataset],[in full dataset],Reston,United States,[in full dataset],SG HOLDINGS LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2019,5,2019-05,3009.1,KG,3009.1,3193.2,75263.73,75263.73,73205.06,1575.19,483.48,24.33,USD,1,CPT,0,0,7526.37,7526.37,CEVA Customs,REF3578784,328,ROLLS,PKG21171,5189510,Nigeria importer (import)
8483500000,CD201606000001239304,2016-06-20,2016-06-01,export,40,Warehouse,848350,"Pulleys and flywheels, including pulley blocks",China,China,Nigeria,Agricultural Bank Of China Limited,[in full dataset],[in full dataset],Beijing,China,[in full dataset],DE COON SERVICES LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2016,6,2016-06,3585.6,KG,3585.6,3913.7,305038.59,305038.59,283327.25,20700.27,1011.07,79.02,GBP,2.2186,EXW,1.9,5795.73,31083.43,36879.16,Livingston Intl,REF8547648,332,ROLLS,PKG8360,105718643,Nigeria importer (import)
2905310000,CD202304000000161540,2023-04-08,2023-04-14,export,70,Warehouse,290531,"Alcohols; acyclic, diols; ethylene glycol (ethanediol)",China,China,Nigeria,"DSM Vitamins (Sichuan) Co., Ltd.",[in full dataset],[in full dataset],Chengdu,China,[in full dataset],ESTER'S BETHEL ENTERPRISE,[in full dataset],[in full dataset],Olomore,Nigeria,,AIR,Main Container Port,Main Container Port,2023,4,2023-04,13034.6,KG,13034.6,14240.3,4308.96,4308.96,4041.71,244.02,23.23,0.31,EUR,2.0966,DAP,4.1,176.67,224.28,400.95,CEVA Customs,REF9346895,208,CARTONS,PKG67543,18274065,Nigeria importer (import)
3827900000,CD202409000000029138,2024-09-12,2024-09-27,export,70,Consumption,382790,"Mixtures containing halogenated derivatives of methane, ethane or propane; n.e.c. in subheading no 3827",Belgium,Belgium,Nigeria,Estee Lauder,[in full dataset],[in full dataset],Westerlo,Belgium,[in full dataset],DEEPCLEAN PRODUCTS (NIGERIA) LTD,[in full dataset],[in full dataset],Kaduna State,Nigeria,,ROAD,Main Container Port,Main Container Port,2024,9,2024-09,14186.5,KG,14186.5,15489.9,39365.19,39365.19,36963.46,2213.19,188.54,2.61,INR,29.3488,DAP,6.2,2440.64,7525.05,9965.69,DB Schenker Customs,REF5784486,448,CASES,PKG28577,1451555,Nigeria importer (import)
2621900000,CD202604000000000333,2026-04-04,2026-04-19,import,51,Transit,262190,Slag and ash n.e.c. in chapter 26; including seaweed ash (kelp) but excluding ash and residues from the incineration of municipal waste,Nigeria,Nigeria,Brazil,RINA CTSI NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],MAGAZINE LUIZA S/A,[in full dataset],[in full dataset],FRANCA,Brazil,[in full dataset],RAIL,Rio Grande,Suape,2026,4,2026-04,18670.4,KG,18670.4,20245.1,5480.04,5480.04,5127.29,326.52,26.23,0.27,USD,1,DDP,3.2,175.36,565.54,740.9,AN Deringer,REF7761492,137,DRUMS,PKG44311,486714,Nigeria exporter (export)
8462320000,CD201606000001239013,2016-06-12,2016-06-17,export,10,Warehouse,846232,"Machine-tools; slitting lines and cut-to-length lines, for working metal",China,China,Nigeria,China CSSC Holdings Limited,[in full dataset],[in full dataset],Shanghai,China,[in full dataset],OLODE SECURITY AND TECHNOLOGY NIGERIA LIMITED,[in full dataset],[in full dataset],Kwara,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2016,6,2016-06,15090.5,KG,15090.5,16115.1,42156.19,42156.19,40889.04,1105.81,161.34,2.71,USD,1,CIF,2.9,1222.53,3036.51,4259.04,Descartes,REF8192179,408,CARTONS,PKG77051,105718643,Nigeria importer (import)
8533400000,CD201705000001280159,2017-05-20,2017-05-04,export,61,Temporary,853340,"Electrical resistors; variable, including rheostats and potentiometers (excluding heating)",China,China,Nigeria,Ningbo Joyson Electronic Corp.,[in full dataset],[in full dataset],Ningbo,China,[in full dataset],INLAKS POWER SOLUTIONS LIMITED,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2017,5,2017-05,10925.7,KG,10925.7,12236.4,10040.43,10040.43,9608.11,412.58,19.74,0.88,USD,1,EXW,1.6,160.65,1530.16,1690.81,Kuehne+Nagel Brokerage,REF3831541,499,CASES,PKG76171,130976781,Nigeria importer (import)
8536900000,CD201705000001278566,2017-05-18,2017-05-03,export,51,Warehouse,853690,"Electrical apparatus; n.e.c. in heading no. 8536, for switching or protecting electrical circuits, for a voltage not exceeding 1000 volts",China,China,Nigeria,"Shenzhen Transsion Holdings Co., Ltd.",[in full dataset],[in full dataset],Shenzhen,China,[in full dataset],MULTIDIGITAL NIGERIA LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2017,5,2017-05,11577.1,KG,11577.1,12310.1,5479.5,5479.5,5041.86,427.97,9.67,0.44,USD,1,FCA,2.5,136.99,393.15,530.14,DSV Customs,REF6998594,296,ROLLS,PKG26969,130976781,Nigeria importer (import)
0402212900,CD202602000000102259,2026-02-14,2026-02-22,export,42,Transit,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Germany,Germany,Nigeria,DMK Deutsches Milchkontor GmbH,[in full dataset],[in full dataset],Zeven,Germany,[in full dataset],FRIESLANDCAMPINA WAMCO NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2026,2,2026-02,11509,KG,11509,12561.1,68591.12,68591.12,65927.02,2554.12,109.98,5.73,GBP,28.6369,CIF,18.7,12826.54,12212.65,25039.19,DHL Customs Svc,REF4990212,262,BAGS,PKG7107,3170764.82,Nigeria importer (import)
5208430000,CD202604000000000247,2026-04-14,2026-04-19,import,42,Consumption,520843,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, 3-thread or 4-thread twill, including cross twill, weighing not more than 200g/m2",Nigeria,Nigeria,Brazil,WACOT LIMITED,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],COTTON STAR INDUSTRIAL LTDA,[in full dataset],[in full dataset],BLUMENAU,Brazil,,AIR,Rio Grande,Paranagua,2026,4,2026-04,18125.7,KG,18125.7,18589.7,3613.99,3613.99,3431,155.68,27.31,0.19,EUR,95.1588,FCA,13,469.82,204.19,674.01,Kuehne+Nagel Brokerage,REF5594541,316,CARTONS,PKG49426,3431,Nigeria exporter (export)
9033000000,CD202007000000025272,2020-07-27,2020-07-11,export,42,Warehouse,903300,"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90",Germany,Germany,Nigeria,Endress+Hauser Group Services (Deutschland) AG+Co. KG,[in full dataset],[in full dataset],Weil am Rhein,Germany,[in full dataset],SUPPLYASHOP TECHNOLOGIES LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2020,7,2020-07,6760.5,KG,6760.5,7129.3,27821.33,27821.33,25575.94,2080.99,164.4,3.78,USD,1,EXW,2.2,612.07,4265.01,4877.08,Expeditors Customs,REF6385504,128,PALLETS,PKG18851,2757077.12,Nigeria importer (import)
2710990000,CD202306000002506684,2023-06-07,2023-06-13,import,70,Temporary,271099,"Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)",Nigeria,Nigeria,Netherlands,NIGERIAN NATIONAL PETROLEUM COMPANY LIMITED,[in full dataset],[in full dataset],Abuja,Nigeria,[in full dataset],Brunel Energy Europe Staff B.V.,[in full dataset],[in full dataset],Amsterdam,Netherlands,,SEA,Amsterdam,Rotterdam,2023,6,2023-06,7848.3,KG,7848.3,8539.1,53807.89,53807.89,51322.66,2381.28,103.95,6.54,INR,52.6129,CPT,6,3228.47,8555.45,11783.92,DSV Customs,REF3779450,159,BAGS,PKG58165,406759751.65,Nigeria exporter (export)
6806200000,CD201801000000074527,2018-01-09,2018-01-14,export,40,Consumption,680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)",Italy,Italy,Nigeria,C.M.B. SOCIETA' COOPERATIVA MURATORI E BRACCIANTI DI CARPI,[in full dataset],[in full dataset],CARPI,Italy,[in full dataset],GLOBAL MANPOWER NIGERIA LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2018,1,2018-01,4938.1,KG,4938.1,5215.9,20717.48,20717.48,19115.06,1579.88,22.54,3.87,USD,1,EXW,5.5,1139.46,2622.83,3762.29,Flexport Customs,REF1621594,205,PALLETS,PKG26634,248836.86,Nigeria importer (import)
2611000000,CD202604000000000339,2026-04-09,2026-04-19,import,70,Consumption,261100,Tungsten ores and concentrates,Nigeria,Nigeria,Brazil,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],COMPANHIA BRASILEIRA DE DISTRIBUICAO,[in full dataset],[in full dataset],SAO PAULO,Brazil,,SEA,Itajai,Rio Grande,2026,4,2026-04,20665.7,KG,20665.7,22789.4,1603.09,1603.09,1488.85,107.87,6.37,0.07,CNY,91.1536,EXW,4.2,67.33,300.68,368.01,CEVA Customs,REF9276837,301,CARTONS,PKG82228,486714,Nigeria exporter (export)
2613900000,CD202502000000029960,2025-02-24,2025-02-02,import,61,Re-export,261390,Molybdenum ores and concentrates; other than roasted,Nigeria,Nigeria,Hong Kong,TRANSNATIONAL CORPORATION PLC,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"AEON STORES (HONG KONG) CO., LIMITED",[in full dataset],[in full dataset],Quarry Bay,Hong Kong,[in full dataset],SEA,Hong Kong (Kwai Tsing),Hong Kong (Kwai Tsing),2025,2,2025-02,22412.9,KG,22412.9,23360.8,889.67,889.67,818.72,67.57,3.38,0.04,USD,1,DDP,4.7,41.81,0,41.81,DB Schenker Customs,REF1641175,240,ROLLS,PKG28865,1441546.72,Nigeria exporter (export)
2922410000,CD202201000000178308,2022-01-10,2022-01-13,export,61,Temporary,292241,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; lysine and its esters; salts thereof",China,China,Nigeria,"Qilu Antibiotics Pharmaceutical Co., Ltd.",[in full dataset],[in full dataset],Jinan,China,[in full dataset],ESTERS CATERING AND EVENT MANAGEMENT,[in full dataset],[in full dataset],Lagos,Nigeria,,SEA,Main Container Port,Main Container Port,2022,1,2022-01,1094.7,KG,1094.7,1171.9,16448.94,16448.94,15437.8,976.7,34.44,14.1,EUR,123.1829,CIF,6.3,1036.28,1748.52,2784.8,DSV Customs,REF9680192,192,BULK,PKG77117,19120015,Nigeria importer (import)
