india_itc_hs8,system_identity_id,hs_code,hs_code_sure_level,product_description,marks_and_numbers,origin_country,destination_country,del_country,country_sure_level,year,month,period,sailing_date,estimate_arrival_date,actual_arrival_date,flow,mode_of_transportation,lane_value_usd,cif_value_usd,quantity_unit,weight_unit,supplier_name,supplier_address,supplier_city,supplier_phone,supplier_website,supplier_contact,indicator_true_supplier,importer_name,importer_address,importer_city,importer_phone,importer_website,importer_contact,indicator_true_buyer,notify_party_name,notify_party_address,also_notify_name,per_shipment_quantity,per_shipment_weight_kg,origin_port,destination_port,port_of_final_delivery,teu,feu,cbm,vessel_name,vessel_code,vessel_country_code,voyage,manifest_no,carrier_sasc_code,bill_type_code,bill_of_lading_no,master_bill_of_lading,container_id,container_size,container_type,container_desc_code,container_load_status,container_type_of_service,freight_forwarder_name,estimated_value_usd
70119010,6003202410000005801559,701190,9,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, other than for electric lighting and cathode-ray tubes",MARKS3664,China,India,India,8,2024,10,2024-10,2024-10-20,20241020,20241020,export,1,164928183,5252.69,kg,KG,LiangZhu Laboratory,[in full dataset],Hangzhou,,,,Y,ASAHI INDIA GLASS LIMITED,[in full dataset],New Delhi,,www.aisglass.com,[in full dataset],Y,LiangZhu Laboratory,[in full dataset],,5689.1,5689.1,Xiamen,Kolkata,New Delhi,1,1,7.11,YM WARRANTY,IMO2669452,LR,V678,275,HMMU,HBL,MSCU658243823,MSCU104475992,MSCU3825019,45HC,DRY,HC,LCL,CFS/CFS,Expeditors,4813.61
,6003201703000002840564,440796,9,"Wood; of birch (Betula spp.), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed",MARKS3449,Germany,India,India,5,2017,3,2017-03,2017-03-01,20170325,20170325,export,1,7543315.09,2647.94,kg,KG,MAX-Holz Systemtechnik GmbH,[in full dataset],Marienwerder,,www.max-holzbau.com,[in full dataset],Y,SHIV SHAKTI ENTERPRISES,[in full dataset],Udham Singh Nagar,,,,Y,MAX-Holz Systemtechnik GmbH,[in full dataset],,1685.5,1685.5,Hamburg,"Mundra, Gujarat",Udham Singh Nagar,1,1,2.11,MSC OSCAR,IMO7273790,SG,V433,763,YMLU,SWB,MSCU919263594,COSU961384997,BMOU5985951,45HC,FLAT RACK,RF,FCL,CY/CFS,Nippon Express,2344.77
68030000,6003202206000000912831,680300,8,"Slate, worked; and articles of slate or of agglomerated slate",MARKS5377,Germany,India,India,8,2022,6,2022-06,2022-06-09,20220616,20220616,export,1,4296054.24,777.71,kg,KG,BREMER SE,[in full dataset],Paderborn,,www.bremerbau.de,[in full dataset],N,ACC LIMITED,[in full dataset],Ahmedabad,,www.acclimited.com,[in full dataset],Y,BREMER SE,[in full dataset],,24704.8,24704.8,Wilhelmshaven,"Mundra, Gujarat",Ahmedabad,1,1,30.88,MSC OSCAR,IMO7356825,LR,V732,284,APLU,MBL,EGLV393852103,YMLU768613162,TGHU9781218,45HC,OPEN TOP,GP,FCL,CFS/CFS,Kuehne + Nagel,714.17
15029010,6003201504000003030311,150290,6,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503",MARKS8084,Malaysia,India,India,8,2015,4,2015-04,2015-04-12,20150427,20150427,export,1,65517528.61,8233.53,kg,KG,PACIFIC OILS & FATS INDUSTRIES SDN. BHD.,[in full dataset],Kulai,,www.pacificofats.com,[in full dataset],Y,AVINASH OILS & FATS LIMITED,[in full dataset],Kolkata,,,,N,PACIFIC OILS & FATS INDUSTRIES SDN. BHD.,[in full dataset],,21039.4,21039.4,Port Klang,Visakhapatnam,Kolkata,1,1,26.3,YM WARRANTY,IMO9709178,MH,V658,903,HLCU,HBL,MAEU225003956,HLCU875312825,BMOU3697510,40GP,FLAT RACK,RF,LCL,CY/CFS,Bollore Logistics,7557.02
52052620,6003202507000001597178,520526,6,"Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 125 but not less than 106.38 decitex (over 80 but not over 94 metric number), not for retail sale",MARKS8607,United States,India,India,6,2025,7,2025-07,2025-07-04,20250715,20250715,export,1,36090882,26336.91,kg,KG,COFCO Americas Resources Corp.,[in full dataset],Stamford,,www.cofcoagriamericasresources.com,[in full dataset],Y,THE RAJLAKSHMI COTTON MILLS PRIVATE LIMITED,[in full dataset],Kolkata,,www.rcm-organic.com,[in full dataset],N,COFCO Americas Resources Corp.,[in full dataset],,2032.2,2032.2,"Charleston, SC","Mundra, Gujarat",Kolkata,1,1,2.54,MSC GULSUN,IMO1808191,MH,V197,639,CMDU,MBL,YMLU393444799,MAEU712654596,CAIU6468635,40GP,REEFER,HC,LCL,CY/CFS,Bollore Logistics,24319.43
40115010,6003201903000006780967,401150,7,"Rubber; new pneumatic tyres, of a kind used on bicycles",MARKS7377,Thailand,India,India,6,2019,3,2019-03,2019-03-13,20190327,20190327,export,1,33349858.96,10294.14,kg,KG,SIN TONG THAI RUBBER COMPANY LIMITED,[in full dataset],VADHANA,,www.tongthairubber.com,[in full dataset],Y,JSW DULUX LIMITED,[in full dataset],Gurugram,,www.akzonobel.co.in,[in full dataset],N,SIN TONG THAI RUBBER COMPANY LIMITED,[in full dataset],,20482,20482,Bangkok,Chennai,Gurugram,1,1,25.6,HYUNDAI LOYALTY,IMO6730692,LR,V952,659,ONEY,HBL,MAEU895326726,HLCU270054297,CAIU7775358,45HC,TANK,HC,FCL,CY/CFS,CEVA Logistics,9511.87
68061000,6003202206000003504996,680610,5,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",MARKS1048,China,India,India,9,2022,6,2022-06,2022-06-08,20220626,20220626,export,1,62709074,217.65,kg,KG,"Zhuhai Glory Friction Material Co., Ltd.",[in full dataset],Zhuhai,,www.zhglory.com,[in full dataset],Y,ANNU ENTERPRISES,[in full dataset],Rewari,,,,Y,"Zhuhai Glory Friction Material Co., Ltd.",[in full dataset],,24890,24890,Qingdao,Kandla,Rewari,1,1,31.11,HMM ALGECIRAS,IMO4606350,LR,V740,493,MAEU,SWB,COSU947012158,CMDU699948126,FCIU9775825,45HC,OPEN TOP,RF,LCL,CFS/CFS,Expeditors,200
25081090,6003202107000004383245,250810,8,"Clays (excluding expanded clays of heading no. 6806); bentonite, whether or not calcined",MARKS6504,Turkiye,India,India,9,2021,7,2021-07,2021-07-13,20210727,20210727,export,1,9579833,7186.85,kg,KG,LOTTE CHEMICAL TURKEY YUZEY TASARIMLARI SANAYI VE TICARET ANONIM SIRKETI,[in full dataset],Manisa,,www.belenco.com,[in full dataset],Y,JK LAKSHMI CEMENT LIMITED,[in full dataset],New Delhi,,www.jklakshmicement.com,[in full dataset],Y,LOTTE CHEMICAL TURKEY YUZEY TASARIMLARI SANAYI VE TICARET ANONIM SIRKETI,[in full dataset],,682.5,682.5,Main Container Port,Visakhapatnam,New Delhi,1,1,0.85,BARZAN,IMO7986510,LR,V388,476,COSU,MBL,CMDU864625798,MAEU464154680,CAIU8907386,40GP,REEFER,GP,LCL,CY/CFS,DHL Global Forwarding,6277.46
09021010,6003202010000001605288,090210,5,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",MARKS4210,Indonesia,India,India,9,2020,10,2020-10,2020-10-14,20201019,20201019,export,1,15964325.41,5386.18,kg,KG,CV DUA BURUNG,[in full dataset],Kota Tegal,,,,Y,THE GINGER DEPOT LLP,[in full dataset],Hassan,,,,N,CV DUA BURUNG,[in full dataset],,14887.4,14887.4,Makassar,Kandla,Hassan,1,1,18.61,CMA CGM JULES VERNE,IMO6880644,PA,V389,390,HLCU,MBL,COSU761709189,MAEU598212183,MSCU7749369,40GP,OPEN TOP,RF,LCL,CFS/CFS,Bollore Logistics,4772.25
40022000,6003201904000006561567,400220,6,"Rubber; synthetic, butadiene rubber (BR), in primary forms or in plates, sheets or strip",MARKS9202,Indonesia,India,India,5,2019,4,2019-04,2019-04-12,20190417,20190417,export,1,30969792.41,623.36,kg,KG,PT THE STANDARD RUBBER INDUSTRIES INDONESIA,[in full dataset],Kota Administrasi Jakarta Pusat,,,,Y,RELIANCE INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.ril.com,[in full dataset],Y,PT THE STANDARD RUBBER INDUSTRIES INDONESIA,[in full dataset],,24423.8,24423.8,"Tanjung Priok, Jakarta","Nhava Sheva (JNPT), Mumbai",Mumbai,1,1,30.53,COSCO UNIVERSE,IMO1140130,PA,V961,524,CMDU,HBL,CMDU191533098,MSCU132218060,GESU4225700,40HC,TANK,RF,LCL,CFS/CFS,DHL Global Forwarding,549.91
25131000,6003202112000005483366,251310,6,"Pumice stone, whether or not heat treated",MARKS2702,Turkiye,India,India,6,2021,12,2021-12,2021-12-05,20211215,20211215,export,1,15222639,1295.02,kg,KG,MAGNESIA YAPI INSAAT SANAYI VE TICARET LIMITED SIRKETI,[in full dataset],Ankara,,www.magnesiayapi.com.tr,[in full dataset],Y,ULTRATECH CEMENT LIMITED,[in full dataset],Mumbai,,www.ultratechcement.com,[in full dataset],Y,MAGNESIA YAPI INSAAT SANAYI VE TICARET LIMITED SIRKETI,[in full dataset],,9415.9,9415.9,Main Container Port,Kolkata,Mumbai,1,1,11.77,MSC GULSUN,IMO7496826,LR,V305,444,MSCU,MBL,EGLV617456940,CMDU562829245,CAIU9042648,45HC,DRY,RF,FCL,CY/CY,CEVA Logistics,1198.91
07133500,6003202601000000900733,071335,8,"Vegetables, leguminous; cow peas (Vigna unguiculata), shelled, whether or not skinned or split, dried",MARKS7388,Canada,India,India,6,2026,1,2026-01,2026-01-08,20260103,20260103,export,1,38831121.49,17592.08,kg,KG,Small Potatoes Urban Delivery Inc,[in full dataset],Vancouver,,www.spud.ca,[in full dataset],Y,PARAYIL FOOD PRODUCTS PRIVATE LIMITED,[in full dataset],Alappuzha,,www.parayilgroup.com,[in full dataset],Y,Small Potatoes Urban Delivery Inc,[in full dataset],,17032.4,17032.4,"Prince Rupert, BC","Nhava Sheva (JNPT), Mumbai",Alappuzha,1,1,21.29,MADRID MAERSK,IMO5310145,LR,V639,331,EGLV,SWB,HLCU239762754,MAEU273644280,MSCU1582449,40GP,REEFER,RF,FCL,CY/CFS,Kuehne + Nagel,16049.78
08051000,6003201605000008282618,080510,8,"Fruit, edible; oranges, fresh or dried",MARKS4072,United States,India,India,7,2016,5,2016-05,2016-05-05,20160524,20160524,export,1,47360925,680.72,kg,KG,"Conagra Brands, Inc.",[in full dataset],Chicago,,www.conagrabrands.com,[in full dataset],Y,WOW MOMO FOODS PRIVATE LIMITED,[in full dataset],Kolkata,,www.wowmomo.com,[in full dataset],Y,"Conagra Brands, Inc.",[in full dataset],,5678.2,5678.2,"New York/Newark, NJ",Tuticorin,Kolkata,1,1,7.1,MSC GULSUN,IMO9387092,MH,V417,107,OOLU,HBL,MSCU967174556,ONEY137734335,BMOU8580031,40GP,TANK,HC,FCL,CY/CY,Expeditors,639.7
,6003202007000001416835,090510,6,"Spices; vanilla, neither crushed nor ground",MARKS5724,Indonesia,India,India,8,2020,7,2020-07,2020-07-16,20200723,20200723,export,1,11830172.9,496.75,kg,KG,CV LA VANILLA PHOTOGRAPHY & PRINTING,[in full dataset],Kota Banjarmasin,,www.lavanilla.id/,[in full dataset],Y,PARAS SPICES PRIVATE LIMITED,[in full dataset],Moga,,www.parasspices.com,[in full dataset],Y,CV LA VANILLA PHOTOGRAPHY & PRINTING,[in full dataset],,24914.8,24914.8,Makassar,Kolkata,Moga,1,1,31.14,APL MEXICO CITY,IMO2164149,SG,V905,569,CMDU,MBL,HLCU182080369,MAEU334323898,BMOU3499086,40GP,DRY,GP,FCL,CY/CY,Kuehne + Nagel,450.03
15050090,6003201511000004202864,150500,6,Wool grease and fatty substances derived therefrom (including lanolin),MARKS9244,Malaysia,India,India,7,2015,11,2015-11,2015-11-14,20151119,20151119,export,1,179569503.37,3659.55,kg,KG,EVERBEST SOYA BEAN PRODUCTS SDN. BHD.,[in full dataset],Simpang Ampat,,www.everbest.my,[in full dataset],Y,SAGAR FATS & OILS PRIVATE LIMITED,[in full dataset],Patna,,,,Y,EVERBEST SOYA BEAN PRODUCTS SDN. BHD.,[in full dataset],,22401.6,22401.6,Port Klang,Kandla,Patna,1,1,28,MADRID MAERSK,IMO9040331,PA,V681,81,CMDU,MBL,EGLV594922107,ONEY822057336,CAIU6426546,40HC,REEFER,HC,FCL,CY/CFS,Nippon Express,3420.32
07115100,6003202601000000512100,071151,8,"Vegetables; mushrooms of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption",MARKS7579,Brazil,India,India,7,2026,1,2026-01,2026-01-13,20260110,20260110,export,1,13989252,4346.37,kg,KG,LOUIS DREYFUS COMPANY BRASIL S.A.,[in full dataset],SAO PAULO,,www.ldcommodities.com.br,[in full dataset],N,FOODART BROWN ONIONS LLP,[in full dataset],Ahmedabad,,,,Y,LOUIS DREYFUS COMPANY BRASIL S.A.,[in full dataset],,5990,5990,Suape,Cochin,Ahmedabad,1,1,7.49,EVER ACME,IMO5322810,LR,V707,62,ONEY,SWB,HLCU885981201,MAEU746042270,TGHU1119829,45HC,DRY,HC,FCL,CY/CY,CEVA Logistics,4023.75
15111000,6003201509000004167919,151110,5,"Vegetable oils; palm oil and its fractions, crude, not chemically modified",MARKS9716,Malaysia,India,India,5,2015,9,2015-09,2015-09-19,20150906,20150906,export,1,171717360.4,943.19,kg,KG,EVERBEST SOYA BEAN PRODUCTS SDN. BHD.,[in full dataset],Simpang Ampat,,www.everbest.my,[in full dataset],Y,GANESH OILS AND FATS,[in full dataset],Moga,,,,Y,EVERBEST SOYA BEAN PRODUCTS SDN. BHD.,[in full dataset],,13678.6,13678.6,Tanjung Pelepas,Cochin,Moga,1,1,17.1,EVER GIVEN,IMO3977714,PA,V446,686,HMMU,HBL,HLCU762546627,YMLU990939850,TGHU5405017,40GP,OPEN TOP,HC,FCL,CY/CFS,DB Schenker,840.55
09042229,6003202012000001729850,090422,8,"Spices; fruits of the genus Capsicum or Pimenta, crushed or ground",MARKS1907,Indonesia,India,India,6,2020,12,2020-12,2020-12-18,20201203,20201203,export,1,19342310.17,6006.77,kg,KG,PT JCO DONUT & COFFEE,[in full dataset],Kota Administrasi Jakarta Utara,,www.jcodonuts.com,[in full dataset],Y,COTHAS COFFEE CO,[in full dataset],Bengaluru Rural,,www.cothas.com,[in full dataset],Y,PT JCO DONUT & COFFEE,[in full dataset],,16422,16422,"Tanjung Perak, Surabaya",Cochin,Bengaluru Rural,1,1,20.53,MOL TRIUMPH,IMO9338257,PA,V394,997,ZIMU,HBL,MSCU600260499,ONEY600058560,BMOU1012881,45HC,REEFER,HC,FCL,CY/CY,Sinotrans,5446.06
07114000,6003202601000001274499,071140,6,"Vegetables; cucumbers and gherkins, provisionally preserved but unsuitable in that state for immediate consumption",MARKS3845,Australia,India,India,6,2026,1,2026-01,2026-01-09,20260104,20260104,export,1,106461162.68,260.12,kg,KG,AREM LUKE GAVIN,[in full dataset],,,,,Y,KOTA EXPORTS,[in full dataset],Prakasam,,,,Y,AREM LUKE GAVIN,[in full dataset],,12887.3,12887.3,Melbourne,Visakhapatnam,Prakasam,1,1,16.11,EVER ACME,IMO7707737,LR,V482,129,EGLV,HBL,MSCU763949973,HLCU274900279,TGHU4665735,45HC,REEFER,HC,FCL,CY/CY,Bollore Logistics,240.61
70139100,6003202401000006022052,701391,7,"Glassware; n.e.c. in heading no. 7013, of lead crystal",MARKS9685,China,India,India,5,2024,1,2024-01,2024-01-23,20240107,20240107,export,1,200977300,1821.08,kg,KG,"Hainan Development Holdings Nanhai Co., Ltd.",[in full dataset],Shenzhen,,www.sanxinglass.com,[in full dataset],Y,NATIONAL PHYSICAL LABORATORY,[in full dataset],New Delhi,,www.nplindia.org,[in full dataset],Y,"Hainan Development Holdings Nanhai Co., Ltd.",[in full dataset],,23030.4,23030.4,Qingdao,Tuticorin,New Delhi,1,1,28.79,EVER GIVEN,IMO9177154,MH,V755,354,ZIMU,SWB,HLCU768229872,HLCU240978895,MSCU2017186,45HC,FLAT RACK,RF,FCL,CFS/CFS,Kuehne + Nagel,1589.1
08031090,6003201609000011044363,080310,5,"Fruit, edible; plantains, fresh or dried",MARKS8618,United States,India,India,9,2016,9,2016-09,2016-09-27,20160913,20160913,export,1,102668115,81382.41,kg,KG,"Tyson Foods, Inc.",[in full dataset],Springdale,,www.tysonfoods.com,[in full dataset],Y,HALDI RAM PRODUCTS PRIVATE LIMITED,[in full dataset],Noida,,www.haldiramsonline.com,[in full dataset],Y,"Tyson Foods, Inc.",[in full dataset],,2528.7,2528.7,"Los Angeles, CA","Mundra, Gujarat",Noida,1,1,3.16,MADRID MAERSK,IMO2084621,SG,V651,995,APLU,SWB,YMLU521119604,CMDU544185029,FCIU8751012,45HC,TANK,HC,FCL,CY/CFS,Nippon Express,74217.21
70132200,6003202401000006020226,701322,6,"Stemware drinking glasses, of lead crystal",MARKS3533,China,India,India,7,2024,1,2024-01,2024-01-05,20240121,20240121,export,1,200977300,5278.37,kg,KG,"Sichuan Yibin Global Glass Glassmaking Co., Ltd.",[in full dataset],Yibin,,,,Y,N I GLASS BEADS,[in full dataset],Firozabad,,,,Y,"Sichuan Yibin Global Glass Glassmaking Co., Ltd.",[in full dataset],,7753.6,7753.6,Shanghai,Chennai,Firozabad,1,1,9.69,APL MEXICO CITY,IMO5458102,PA,V852,881,COSU,HBL,HLCU904405616,HLCU217083409,GESU5860502,40GP,OPEN TOP,GP,FCL,CY/CFS,Sinotrans,4672.38
48183000,6003201811000000364441,481830,9,"Paper articles; tablecloths and serviettes, of paper, cellulose wadding or fibres",MARKS4180,Malaysia,India,India,5,2018,11,2018-11,2018-11-03,20181117,20181117,export,1,1044135.08,17918.27,kg,KG,LING WAH PRESS SDN BHD,[in full dataset],Kuala Lumpur,,,,Y,SHAH PAPER MILLS LIMITED,[in full dataset],Vapi,,www.shahpaper.com,[in full dataset],Y,LING WAH PRESS SDN BHD,[in full dataset],,11058.8,11058.8,Tanjung Pelepas,"Nhava Sheva (JNPT), Mumbai",Vapi,1,1,13.82,COSCO UNIVERSE,IMO1036236,LR,V709,877,ONEY,HBL,COSU626968890,YMLU633532900,BMOU9841250,20GP,OPEN TOP,GP,FCL,CY/CFS,Expeditors,16479.82
68029200,6003202211000000742942,680292,6,"Stone; calcareous (excluding marble, travertine, alabaster) articles thereof, (other than simply cut or sawn, with a flat or even surface)",MARKS5697,United Kingdom,India,India,5,2022,11,2022-11,2022-11-03,20221123,20221123,export,1,3214465.33,31974.49,kg,KG,HANSON LIMITED,[in full dataset],MAIDENHEAD,,www.heidelbergmaterials.co.uk,[in full dataset],N,JP MANPOWER SOLUATION,[in full dataset],Vadodara,,,,Y,HANSON LIMITED,[in full dataset],,11136.8,11136.8,Felixstowe,Kandla,Vadodara,1,1,13.92,APL MEXICO CITY,IMO6856414,MH,V891,646,MSCU,HBL,YMLU134113093,MAEU254490183,BMOU5973102,20GP,REEFER,GP,LCL,CY/CFS,Bollore Logistics,28014.36
09092200,6003202006000001060784,090922,9,"Spices; coriander seeds, crushed or ground",MARKS9082,Indonesia,India,India,5,2020,6,2020-06,2020-06-07,20200616,20200616,export,1,7424285.38,329.7,kg,KG,PT ANEKA COFFEE INDUSTRY,[in full dataset],Kabupaten Sidoarjo,,www.anekacoffee.com,[in full dataset],N,SRI NARASUS COFFEE COMPANY PRIVATE LIMITED,[in full dataset],Salem,,www.narasuscoffee.in,[in full dataset],Y,PT ANEKA COFFEE INDUSTRY,[in full dataset],,19222.9,19222.9,Makassar,Kolkata,Salem,1,1,24.03,BARZAN,IMO3011730,SG,V212,651,ZIMU,HBL,EGLV265744727,EGLV311285710,TGHU1568165,45HC,REEFER,RF,FCL,CY/CFS,DSV,305.22
07096010,6003202602000001362037,070960,9,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",MARKS7147,Australia,India,India,9,2026,2,2026-02,2026-02-08,20260221,20260221,export,1,138496072.64,7287.98,kg,KG,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],Adelaide,,www.admgrain.com.au,[in full dataset],Y,PADMAVATI LAKADI TEL GHANA ANI OIL INDUSTRIES,[in full dataset],Pune,,,,Y,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],,22422.6,22422.6,Sydney,Tuticorin,Pune,1,1,28.03,COSCO UNIVERSE,IMO1755680,SG,V356,135,OOLU,MBL,EGLV251685772,EGLV505704649,TGHU9490179,40HC,REEFER,GP,LCL,CFS/CFS,Expeditors,6573.33
,6003201503000002168164,151010,5,"Vegetable oils; crude olive pomace oil and their fractions, obtained solely from olives, whether or not refined, but not chemically modified",MARKS3886,Brazil,India,India,5,2015,3,2015-03,2015-03-09,20150320,20150320,export,1,33188920,49481.22,kg,KG,FABRICA DE RAPE DO NORDESTE LTDA,[in full dataset],JUAZEIRO,,,,Y,POSHAK OILS AND FATS LIMITED,[in full dataset],Kurnool,,,,Y,FABRICA DE RAPE DO NORDESTE LTDA,[in full dataset],,19797.2,19797.2,Itajai,Kolkata,Kurnool,1,1,24.75,MOL TRIUMPH,IMO5703270,LR,V381,340,ZIMU,SWB,MAEU390073359,MSCU992979100,CAIU6314121,40HC,OPEN TOP,RF,LCL,CFS/CFS,Kuehne + Nagel,44071.76
,6003201703000005539332,440220,9,"Wood; charcoal of nut or shell, whether or not agglomerated",MARKS8619,China,India,India,5,2017,3,2017-03,2017-03-08,20170322,20170322,export,1,20029582,13540.58,kg,KG,"Fuqing Shengda Paper And Plastic Packaging Co.,ltd.",[in full dataset],Fuqing,,www.fjhlzs.com,[in full dataset],Y,CENTURY PLYBOARDS (INDIA) LIMITED,[in full dataset],Kolkata,,www.centuryply.com,[in full dataset],Y,"Fuqing Shengda Paper And Plastic Packaging Co.,ltd.",[in full dataset],,19487,19487,Shanghai,Chennai,Kolkata,1,1,24.36,MAERSK MOLLER,IMO8366608,SG,V137,750,MAEU,HBL,ONEY960284376,MSCU515643031,CAIU9197155,20GP,FLAT RACK,GP,FCL,CY/CFS,DHL Global Forwarding,12492.39
25061020,6003202103000002259006,250610,6,Quartz; other than natural sands,MARKS2640,Brazil,India,India,6,2021,3,2021-03,2021-03-06,20210322,20210322,export,1,3767044,1213.66,kg,KG,ICL AMERICA DO SUL S.A.,[in full dataset],SAO PAULO,,www.produquimica.com.br,[in full dataset],Y,WONDER CEMENT LIMITED,[in full dataset],Udaipur,,www.wondercement.com,[in full dataset],Y,ICL AMERICA DO SUL S.A.,[in full dataset],,23432.5,23432.5,Rio Grande,"Nhava Sheva (JNPT), Mumbai",Udaipur,1,1,29.29,MAERSK MOLLER,IMO6173748,PA,V900,221,HLCU,SWB,COSU810934867,MSCU331043097,FCIU3602235,45HC,REEFER,HC,FCL,CFS/CFS,Sinotrans,1057.21
44151000,6003201712000006286527,441510,5,"Wood; cases, boxes, crates, drums, similar packings and cable-drums",MARKS1072,China,India,India,5,2017,12,2017-12,2017-12-03,20171218,20171218,export,1,24170905,2068.47,kg,KG,"Shenyang Hongyi Wood Industry Co., Ltd",[in full dataset],Xinmin,,,,Y,ROJ BRICKS,[in full dataset],Kishanganj,,,,Y,"Shenyang Hongyi Wood Industry Co., Ltd",[in full dataset],,7560.8,7560.8,Xiamen,Cochin,Kishanganj,1,1,9.45,CMA CGM JULES VERNE,IMO6622342,LR,V757,258,HLCU,MBL,CMDU233331176,MAEU459491980,TCLU3894422,40GP,DRY,RF,FCL,CY/CY,Kuehne + Nagel,1894.36
68069000,6003202207000003348355,680690,7,"Minerals; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those of heading no. 6811 or 6812 or of chapter 69",MARKS8628,China,India,India,9,2022,7,2022-07,2022-07-01,20220715,20220715,export,1,53546388,48777.51,kg,KG,Beijing New Building Materials Public Limited Company,[in full dataset],Beijing,,www.bnbm.com.cn,[in full dataset],Y,SHALINI ENTERPRISES,[in full dataset],Solan,,,,N,Beijing New Building Materials Public Limited Company,[in full dataset],,10429,10429,Ningbo-Zhoushan,Kolkata,Solan,1,1,13.04,EVER GIVEN,IMO3300293,MH,V325,113,ONEY,SWB,EGLV252381090,MAEU295049575,CAIU5267326,40GP,DRY,RF,LCL,CY/CFS,DSV,43763.93
08024200,6003201602000006970089,080242,5,"Nuts, edible; chestnuts (Castanea spp.), fresh or dried, shelled",MARKS7904,United States,India,India,9,2016,2,2016-02,2016-02-14,20160212,20160212,export,1,32277974,552.31,kg,KG,"Fruit Of The Loom, Inc.",[in full dataset],Bowling Green,,www.fruit.com,[in full dataset],Y,SUNDARBANS FOOD PRODUCTS (INDIA) PRIVATE LIMITED,[in full dataset],Guwahati,,,,Y,"Fruit Of The Loom, Inc.",[in full dataset],,10358,10358,"Charleston, SC",Kandla,Guwahati,1,1,12.95,CMA CGM JULES VERNE,IMO6155870,MH,V173,362,HMMU,MBL,MAEU659575274,HLCU920845379,TCLU8319274,40GP,TANK,HC,FCL,CFS/CFS,Bollore Logistics,489.85
09083190,6003202010000000473009,090831,7,"Spices; cardamoms, neither crushed nor ground",MARKS3109,Brazil,India,India,5,2020,10,2020-10,2020-10-18,20201012,20201012,export,1,2475679,29407.66,kg,KG,ZAMP S.A.,[in full dataset],SAO PAULO,,www.zamp.com.br,[in full dataset],Y,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,[in full dataset],New Delhi,,www.irctc.com/,[in full dataset],Y,ZAMP S.A.,[in full dataset],,15507.6,15507.6,Santos,Kolkata,New Delhi,1,1,19.38,COSCO UNIVERSE,IMO5587832,SG,V367,319,EGLV,HBL,HLCU934729313,YMLU703174578,TGHU7359953,40HC,OPEN TOP,RF,FCL,CFS/CFS,DHL Global Forwarding,26944.9
48239014,6003201812000006174129,482390,6,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823",MARKS5311,China,India,India,6,2018,12,2018-12,2018-12-01,20181216,20181216,export,1,45046234,79070.81,kg,KG,"Shandong Sun Paper Co., Ltd.",[in full dataset],Jining,,www.sunpapergroup.com,[in full dataset],N,ITC LIMITED,[in full dataset],Kolkata,,www.itcportal.com,[in full dataset],N,"Shandong Sun Paper Co., Ltd.",[in full dataset],,18292,18292,Yingkou,Kolkata,Kolkata,1,1,22.86,CSCL GLOBE,IMO5867523,PA,V316,457,ZIMU,SWB,MAEU895661187,YMLU124309595,BMOU3838981,40GP,TANK,GP,FCL,CY/CY,DB Schenker,71671.37
